Deployment,2,"Konzeption (inhaltlich)"
Deployment,9,Design
Medienerzeugung,1,Tracking
Medienerzeugung,2,Intern
Medienerzeugung,2,"Server Administration"
Medienerzeugung,4,Review
Medienerzeugung,16,PHP-Umsetzung
Medienerzeugung,4,"Konzeption (technisch)"
Medienerzeugung,2,Java-Umsetzung
Medienerzeugung,39,Javascript-Umsetzung
Medienerzeugung,88,HTML-/CSS-Umsetzung
Medienerzeugung,1,Dokumentation
Medienerzeugung,1,Datenbank-Umsetzung
Medienerzeugung,20,Consulting
Medienerzeugung,59,CMS-Umsetzung
Medienerzeugung,142,Briefing
Medienerzeugung,14,Analyse
Medienerzeugung,4,Anforderungsmanagement
Medienerzeugung,1,Recherche
Medienerzeugung,6,Deployment
Medienerzeugung,51,Contentpflege
Medienerzeugung,29,Testing
Medienerzeugung,43,Projektmanagement
Medienerzeugung,42,"Besprechung (intern)"
Medienerzeugung,2,"Konzeption (inhaltlich)"
Medienerzeugung,6,Design
Recherche,2,Tracking
Recherche,1,Intern
Recherche,1,"Text und Lektorat"
Recherche,3,"Server Administration"
Recherche,3,PHP-Umsetzung
Recherche,1,"Meeting (extern)"
Recherche,1,Java-Umsetzung
Recherche,7,Javascript-Umsetzung
Recherche,8,HTML-/CSS-Umsetzung
Recherche,1,"Fortbildung (intern)"
Recherche,3,Consulting
Recherche,7,CMS-Umsetzung
Recherche,11,Briefing
Recherche,5,Analyse
Recherche,1,Anforderungsmanagement
Recherche,1,Medienerzeugung
Recherche,3,Deployment
Recherche,2,Contentpflege
Recherche,2,Testing
Recherche,2,Projektmanagement
Recherche,9,"Besprechung (intern)"
Recherche,1,"Konzeption (inhaltlich)"
Recherche,4,Design
Anforderungsmanagement,3,Tracking
Anforderungsmanagement,1,Intern
Anforderungsmanagement,1,"Server Administration"
Anforderungsmanagement,2,Review
Anforderungsmanagement,5,PHP-Umsetzung
Anforderungsmanagement,2,"Meeting (extern)"
Anforderungsmanagement,4,Javascript-Umsetzung
Anforderungsmanagement,8,HTML-/CSS-Umsetzung
Anforderungsmanagement,5,Consulting
Anforderungsmanagement,10,CMS-Umsetzung
Anforderungsmanagement,17,Briefing
Anforderungsmanagement,14,Analyse
Anforderungsmanagement,1,Recherche
Anforderungsmanagement,4,Medienerzeugung
Anforderungsmanagement,2,Deployment
Anforderungsmanagement,7,Contentpflege
Anforderungsmanagement,4,Testing
Anforderungsmanagement,15,Projektmanagement
Anforderungsmanagement,20,"Besprechung (intern)"
Anforderungsmanagement,2,"Konzeption (inhaltlich)"
Anforderungsmanagement,5,Design
Analyse,5,Tracking
Analyse,6,Intern
Analyse,3,"Server Administration"
Analyse,5,Review
Analyse,20,PHP-Umsetzung
Analyse,6,"Meeting (extern)"
Analyse,2,"Konzeption (technisch)"
Analyse,3,Java-Umsetzung
Analyse,18,Javascript-Umsetzung
Analyse,35,HTML-/CSS-Umsetzung
Analyse,2,"Fortbildung (intern)"
Analyse,3,Dokumentation
Analyse,19,Consulting
Analyse,28,CMS-Umsetzung
Analyse,76,Briefing
Analyse,14,Anforderungsmanagement
Analyse,5,Recherche
Analyse,14,Medienerzeugung
Analyse,9,Deployment
Analyse,26,Contentpflege
Analyse,23,Testing
Analyse,59,Projektmanagement
Analyse,53,"Besprechung (intern)"
Analyse,3,"Konzeption (inhaltlich)"
Analyse,9,Design
Briefing,6,Tracking
Briefing,4,Intern
Briefing,3,"Text und Lektorat"
Briefing,5,"Server Administration"
Briefing,16,Review
Briefing,57,PHP-Umsetzung
Briefing,2,"Meeting (extern)"
Briefing,10,"Konzeption (technisch)"
Briefing,6,Java-Umsetzung
Briefing,108,Javascript-Umsetzung
Briefing,248,HTML-/CSS-Umsetzung
Briefing,6,"Fortbildung (intern)"
Briefing,6,Dokumentation
Briefing,62,Consulting
Briefing,157,CMS-Umsetzung
Briefing,76,Analyse
Briefing,17,Anforderungsmanagement
Briefing,11,Recherche
Briefing,142,Medienerzeugung
Briefing,32,Deployment
Briefing,166,Contentpflege
Briefing,101,Testing
Briefing,184,Projektmanagement
Briefing,179,"Besprechung (intern)"
Briefing,9,"Konzeption (inhaltlich)"
Briefing,34,Design
CMS-Umsetzung,5,Tracking
CMS-Umsetzung,1,Qualitätsmanagement
CMS-Umsetzung,5,Intern
CMS-Umsetzung,5,"Server Administration"
CMS-Umsetzung,5,Review
CMS-Umsetzung,24,PHP-Umsetzung
CMS-Umsetzung,3,"Meeting (extern)"
CMS-Umsetzung,3,"Konzeption (technisch)"
CMS-Umsetzung,2,Java-Umsetzung
CMS-Umsetzung,57,Javascript-Umsetzung
CMS-Umsetzung,73,HTML-/CSS-Umsetzung
CMS-Umsetzung,1,"Fortbildung (intern)"
CMS-Umsetzung,2,Dokumentation
