"Fortbildung (intern)",3,Consulting
"Fortbildung (intern)",5,Contentpflege
"Fortbildung (intern)",4,Datenbank-Umsetzung
"Fortbildung (intern)",2,Deployment
"Fortbildung (intern)",5,Design
"Fortbildung (intern)",7,Dokumentation
"Fortbildung (intern)",1,Flash-Umsetzung
"Fortbildung (intern)",10,HTML-/CSS-Umsetzung
"Fortbildung (intern)",17,Intern
"Fortbildung (intern)",14,Java-Umsetzung
"Fortbildung (intern)",17,Javascript-Umsetzung
"Fortbildung (intern)",4,"Konzeption (inhaltlich)"
"Fortbildung (intern)",7,"Konzeption (technisch)"
"Fortbildung (intern)",2,Medienerzeugung
"Fortbildung (intern)",18,PHP-Umsetzung
"Fortbildung (intern)",18,Projektmanagement
"Fortbildung (intern)",3,Qualitätsmanagement
"Fortbildung (intern)",14,Recherche
"Fortbildung (intern)",4,Review
"Fortbildung (intern)",5,"Schulung (extern)"
"Fortbildung (intern)",3,"Server Administration"
"Fortbildung (intern)",1,Software-Design
"Fortbildung (intern)",1,Sonstiges
"Fortbildung (intern)",11,Testing
"Fortbildung (intern)",1,Tracking
HTML-/CSS-Umsetzung,124,Analyse
HTML-/CSS-Umsetzung,45,Anforderungsmanagement
HTML-/CSS-Umsetzung,470,"Besprechung (intern)"
HTML-/CSS-Umsetzung,737,Briefing
HTML-/CSS-Umsetzung,146,CMS-Umsetzung
HTML-/CSS-Umsetzung,54,Consulting
HTML-/CSS-Umsetzung,535,Contentpflege
HTML-/CSS-Umsetzung,1,Datenbank-Umsetzung
HTML-/CSS-Umsetzung,133,Deployment
HTML-/CSS-Umsetzung,99,Design
HTML-/CSS-Umsetzung,19,Dokumentation
HTML-/CSS-Umsetzung,5,Flash-Umsetzung
HTML-/CSS-Umsetzung,10,"Fortbildung (intern)"
HTML-/CSS-Umsetzung,1,Illustration
HTML-/CSS-Umsetzung,51,Intern
HTML-/CSS-Umsetzung,19,Java-Umsetzung
HTML-/CSS-Umsetzung,210,Javascript-Umsetzung
HTML-/CSS-Umsetzung,81,"Konzeption (inhaltlich)"
HTML-/CSS-Umsetzung,17,"Konzeption (technisch)"
HTML-/CSS-Umsetzung,236,Medienerzeugung
HTML-/CSS-Umsetzung,10,"Meeting (extern)"
HTML-/CSS-Umsetzung,2,Nebenkosten
HTML-/CSS-Umsetzung,83,PHP-Umsetzung
HTML-/CSS-Umsetzung,2081,Projektmanagement
HTML-/CSS-Umsetzung,23,Qualitätsmanagement
HTML-/CSS-Umsetzung,110,Recherche
HTML-/CSS-Umsetzung,13,Review
HTML-/CSS-Umsetzung,23,"Schulung (extern)"
HTML-/CSS-Umsetzung,23,"Server Administration"
HTML-/CSS-Umsetzung,5,Software-Design
HTML-/CSS-Umsetzung,10,Sonstiges
HTML-/CSS-Umsetzung,585,Testing
HTML-/CSS-Umsetzung,1,"Text und Lektorat"
HTML-/CSS-Umsetzung,1,Tracking
Illustration,1,Analyse
Illustration,1,"Besprechung (intern)"
Illustration,1,CMS-Umsetzung
Illustration,1,Consulting
Illustration,1,Contentpflege
Illustration,1,Deployment
Illustration,1,Design
Illustration,1,Dokumentation
Illustration,1,HTML-/CSS-Umsetzung
Illustration,1,Intern
Illustration,1,Javascript-Umsetzung
Illustration,1,"Konzeption (technisch)"
Illustration,1,Medienerzeugung
Illustration,1,PHP-Umsetzung
Illustration,2,Projektmanagement
Illustration,1,Qualitätsmanagement
Illustration,1,Recherche
Illustration,1,"Server Administration"
Illustration,1,Sonstiges
Illustration,1,Testing
Intern,23,Analyse
Intern,7,Anforderungsmanagement
Intern,76,"Besprechung (intern)"
Intern,26,Briefing
Intern,12,CMS-Umsetzung
Intern,15,Consulting
Intern,27,Contentpflege
Intern,1,Datenbank-Umsetzung
Intern,11,Deployment
Intern,19,Design
Intern,14,Dokumentation
Intern,1,Flash-Umsetzung
Intern,17,"Fortbildung (intern)"
Intern,51,HTML-/CSS-Umsetzung
Intern,1,Illustration
Intern,11,Java-Umsetzung
Intern,23,Javascript-Umsetzung
Intern,3,Key-Account-Management
Intern,14,"Konzeption (inhaltlich)"
Intern,3,"Konzeption (technisch)"
Intern,2,"Marketing (intern)"
Intern,15,Medienerzeugung
Intern,1,"Meeting (extern)"
Intern,1,"Motion Design"
Intern,10,PHP-Umsetzung
Intern,104,Projektmanagement
Intern,6,Qualitätsmanagement
Intern,33,Recherche
Intern,8,Review
