services_per_hour
0.00625
0.007352941176470588
0.0078125
0.008333333333333333
0.011363636363636364
0.011363636363636364
0.011363636363636364
0.011695906432748537
0.0125
0.0125
0.0125
0.0125
0.0125
0.0125
0.01639344262295082
0.016666666666666666
0.017857142857142856
0.024691358024691357
0.025
0.025
0.025
0.025
0.025
0.027210884353741496
0.03125
0.03125
0.03125
0.03125
0.03125
0.03125
0.03125
0.03125
0.03125
0.03333333333333333
0.03333333333333333
0.03636363636363636
0.038461538461538464
0.04
0.04
0.041666666666666664
0.041666666666666664
0.041666666666666664
0.041666666666666664
0.041666666666666664
0.041666666666666664
0.045454545454545456
0.04597701149425287
0.04864359214218896
0.04918032786885246
0.05
0.05
0.05333333333333334
0.05405405405405406
0.0546448087431694
0.0547945205479452
0.05555555555555555
0.05555555555555555
0.056338028169014086
0.05917159763313609
0.06153846153846154
0.0625
0.0625
0.0625
0.0625
0.06349206349206349
0.06349206349206349
0.064
0.06557377049180328
0.06666666666666667
0.06779661016949153
0.07142857142857142
0.07142857142857142
0.07272727272727272
0.07373271889400922
0.07407407407407407
0.07407407407407407
0.07476635514018691
0.07547169811320754
0.0759493670886076
0.0761904761904762
0.07692307692307693
0.07692307692307693
0.0784313725490196
0.0784313725490196
0.07887323943661972
0.08092485549132948
0.08333333333333333
0.08421052631578947
0.0851063829787234
0.0851063829787234
0.08633093525179857
0.08791208791208792
0.08791208791208792
0.08888888888888889
0.08968609865470852
0.09022556390977443
0.09090909090909091
0.09125475285171103
0.09142857142857143
0.09302325581395349
0.0963855421686747
0.0963855421686747
0.0975609756097561
0.0975609756097561
0.09917355371900827
0.09937888198757763
0.1
0.1
0.10256410256410256
0.10256410256410256
0.10256410256410256
0.10256410256410256
0.1038961038961039
0.10526315789473684
0.10526315789473684
0.10526315789473684
0.10526315789473684
0.10561056105610561
0.10810810810810811
0.10810810810810811
0.10810810810810811
0.1085972850678733
0.10884353741496598
0.1095890410958904
0.10996563573883161
0.1111111111111111
0.1111111111111111
0.11188811188811189
0.11188811188811189
0.11214953271028037
0.11267605633802817
0.11267605633802817
0.11538461538461539
0.11560693641618497
0.11594202898550725
0.11594202898550725
0.11650485436893204
0.11764705882352941
0.11764705882352941
0.11764705882352941
0.11764705882352941
0.11764705882352941
0.11764705882352941
0.11834319526627218
0.11940298507462686
0.12
0.12121212121212122
0.12213740458015267
0.12260536398467432
0.12435233160621761
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.125
0.12698412698412698
0.12903225806451613
0.12903225806451613
0.13043478260869565
0.13157894736842105
0.13186813186813187
0.13186813186813187
0.13333333333333333
0.13333333333333333
0.13333333333333333
0.13333333333333333
0.13333333333333333
0.13333333333333333
0.13333333333333333
0.13333333333333333
0.1342281879194631
0.1348314606741573
0.13559322033898305
0.13675213675213677
0.1411764705882353
0.1415929203539823
0.14285714285714285
0.14285714285714285
0.14285714285714285
0.14457831325301204
0.14457831325301204
0.14545454545454545
0.14634146341463414
0.14634146341463414
0.14678899082568808
0.14814814814814814
0.14814814814814814
0.14814814814814814
0.14814814814814814
0.14893617021276595
0.1523809523809524
0.15384615384615385
0.15384615384615385
0.15384615384615385
0.15384615384615385
0.15384615384615385
0.15384615384615385
0.15584415584415584
0.15584415584415584
0.1568627450980392
0.1568627450980392
0.15894039735099338
0.1590909090909091
0.16
0.16
0.16
0.16
0.16
0.16
0.16
0.16129032258064516
0.16161616161616163
0.16216216216216217
0.16326530612244897
0.16326530612244897
0.16326530612244897
0.1643835616438356
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16666666666666666
0.16842105263157894
0.16901408450704225
0.16901408450704225
0.17142857142857143
0.17391304347826086
0.17391304347826086
0.17391304347826086
0.17391304347826086
0.17518248175182483
0.17834394904458598
0.1791044776119403
0.1791044776119403
0.18064516129032257
0.18181818181818182
0.18181818181818182
0.18181818181818182
0.18181818181818182
0.18181818181818182
0.18181818181818182
0.18181818181818182
0.1830065359477124
0.1834862385321101
0.18461538461538463
0.18604651162790697
0.18604651162790697
0.18691588785046728
0.18691588785046728
0.1875
0.1875
0.1875
0.18867924528301888
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.19047619047619047
0.192
0.19310344827586207
0.1935483870967742
0.19393939393939394
0.1951219512195122
0.1951219512195122
0.1951219512195122
0.1951219512195122
0.19607843137254902
0.19607843137254902
0.19672131147540983
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2
0.2033898305084746
0.2033898305084746
0.2033898305084746
0.20382165605095542
0.20408163265306123
0.20512820512820512
0.20512820512820512
0.20512820512820512
0.20689655172413793
0.20689655172413793
0.20853080568720378
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21052631578947367
0.21333333333333335
0.21621621621621623
0.21621621621621623
0.21621621621621623
0.21621621621621623
0.21621621621621623
0.21621621621621623
0.21686746987951808
0.21818181818181817
0.2191780821917808
0.2191780821917808
0.2191780821917808
0.22018348623853212
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.2222222222222222
0.224
0.22580645161290322
0.22857142857142856
0.22857142857142856
0.22857142857142856
0.22988505747126436
0.23076923076923078
0.23076923076923078
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.23529411764705882
0.2376237623762376
0.2376237623762376
0.23809523809523808
0.24
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24242424242424243
0.24489795918367346
0.24489795918367346
0.24489795918367346
0.24561403508771928
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.25
0.2553191489361702
0.2553191489361702
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25806451612903225
0.25925925925925924
0.2608695652173913
0.2608695652173913
0.2608695652173913
0.2608695652173913
0.26229508196721313
0.2631578947368421
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.26666666666666666
0.272108843537415
0.2727272727272727
0.2727272727272727
0.2727272727272727
0.273972602739726
0.27586206896551724
0.27586206896551724
0.27586206896551724
0.27586206896551724
0.27906976744186046
0.2807017543859649
0.28169014084507044
0.28169014084507044
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2857142857142857
0.2909090909090909
0.2926829268292683
0.2926829268292683
0.2926829268292683
0.29411764705882354
0.29411764705882354
0.29473684210526313
0.2962962962962963
0.2962962962962963
0.2962962962962963
0.2962962962962963
0.2962962962962963
0.2962962962962963
0.29850746268656714
0.3
0.30303030303030304
0.30303030303030304
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3076923076923077
0.3125
0.3137254901960784
0.3137254901960784
0.3157894736842105
0.3157894736842105
0.3157894736842105
0.3157894736842105
0.3157894736842105
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
0.32
